date,equity,position,score,q_exit,q_half,nav,drawdown
2024-09-12,133507.8,1.0,0.39835280482035645,-0.49910858333642677,-0.4956443151921354,1.335078,-0.025618531871724692
2024-09-13,134295.39999999997,1.0,-0.027296015683863195,-0.49910858333642677,-0.4956443151921354,1.3429539999999998,-0.01987038199360669
2024-09-16,135369.39999999997,1.0,-0.018202532617081935,-0.49910858333642677,-0.4956443151921354,1.3536939999999997,-0.012031995796172756
2024-09-17,136156.99999999994,1.0,0.2277328442630543,-0.49910858333642677,-0.4956443151921354,1.3615699999999995,-0.0062838459180547535
2024-09-19,139307.39999999997,1.0,0.08342962216856659,-0.49910858333642677,-0.4956443151921354,1.3930739999999997,0.0
2024-09-20,139235.8,1.0,-0.48471877739568997,-0.49910858333642677,-0.4956443151921354,1.392358,-0.0005139712606794244
2024-09-23,138877.8,1.0,-0.4542661632104662,-0.49910858333642677,-0.4956443151921354,1.3887779999999998,-0.003083827564077657
2024-09-24,144104.59999999998,1.0,-0.05024378900681167,-0.49762669437388846,-0.49104190323243807,1.4410459999999998,0.0
2024-09-25,145250.19999999995,0.0,-1.1692895196287965,-0.49910858333642677,-0.4956443151921354,1.4525019999999995,0.0
2024-09-26,146180.99999999994,1.0,-0.22006210543043042,-0.49910858333642677,-0.4956443151921354,1.4618099999999994,0.0
2024-09-27,146180.99999999994,0.0,-0.7451474344433375,-0.5238206198190795,-0.4969909939501439,1.4618099999999994,0.0
2024-09-30,146180.99999999994,0.0,-0.8328884828958172,-0.546459992653858,-0.498581215178324,1.4618099999999994,0.0
2024-10-02,146180.99999999994,0.5,-0.5321069974255552,-0.546459992653858,-0.5090032875260726,1.4618099999999994,0.0
2024-10-03,145436.99999999994,0.0,-0.6815745040217717,-0.5669031795131484,-0.5331682963286604,1.4543699999999995,-0.005089580725265219
2024-10-04,146025.99999999994,1.0,-0.06433747898763231,-0.5669031795131484,-0.5331682963286604,1.4602599999999994,-0.0010603293177635642
2024-10-07,146025.99999999994,0.0,-0.7875267410545097,-0.5769752175442298,-0.5403951110739352,1.4602599999999994,-0.0010603293177635642
2024-10-08,146025.99999999994,0.0,-1.021094141157263,-0.6079092072571278,-0.558295716699483,1.4602599999999994,-0.0010603293177635642
2024-10-09,146025.99999999994,1.0,0.1339166443099537,-0.6079092072571278,-0.558295716699483,1.4602599999999994,-0.0010603293177635642
2024-10-10,146025.99999999994,1.0,0.04166440921015016,-0.6079092072571278,-0.558295716699483,1.4602599999999994,-0.0010603293177635642
2024-10-14,146025.99999999994,0.0,-0.741522163208236,-0.6620849681431151,-0.5755022149721382,1.4602599999999994,-0.0010603293177635642
2024-10-15,146025.99999999994,0.0,-1.0577641785199265,-0.7217394356767028,-0.5910900651047234,1.4602599999999994,-0.0010603293177635642
2024-10-16,146025.99999999994,1.0,-0.1461517771194129,-0.7217394356767028,-0.5910900651047234,1.4602599999999994,-0.0010603293177635642
2024-10-17,146025.99999999994,1.0,0.03542481016400613,-0.7217394356767028,-0.5910900651047234,1.4602599999999994,-0.0010603293177635642
2024-10-18,152450.59999999992,1.0,0.5871521379001794,-0.7217394356767028,-0.5910900651047234,1.5245059999999993,0.0
2024-10-21,148991.19999999992,1.0,-0.25228267495278683,-0.7217394356767028,-0.5910900651047234,1.4899119999999992,-0.022691940864778548
2024-10-22,149202.99999999994,1.0,-0.07634212806250754,-0.7217394356767028,-0.5910900651047234,1.4920299999999995,-0.021302638362853066
2024-10-23,151532.79999999993,1.0,-0.43660039181506943,-0.7217394356767028,-0.5910900651047234,1.5153279999999993,-0.006020310841675869
2024-10-24,149344.19999999992,1.0,0.23089018838859376,-0.7217394356767028,-0.5910900651047234,1.4934419999999993,-0.02037643669490319
2024-10-25,148991.19999999992,0.5,-0.6355200787852766,-0.7217394356767028,-0.6262866889642604,1.4899119999999992,-0.022691940864778548
2024-10-28,148318.59999999992,1.0,-0.4105281036508911,-0.7217394356767028,-0.6262866889642604,1.4831859999999992,-0.027103861841147214
2024-10-29,148530.99999999994,1.0,-0.10975897130920734,-0.7217394356767028,-0.6262866889642604,1.4853099999999995,-0.025710623638083296
2024-10-30,146760.99999999994,0.5,-0.6879649189096665,-0.7238482725897081,-0.6488758621038602,1.4676099999999994,-0.037320941996948465
2024-10-31,145510.39999999994,1.0,-0.05315015188435024,-0.7238482725897081,-0.6488758621038602,1.4551039999999993,-0.045524255070167
2024-11-01,150499.79999999993,1.0,0.871175030301039,-0.7238482725897081,-0.6488758621038602,1.5049979999999994,-0.012796276301962672
2024-11-04,150427.99999999994,1.0,0.19113144097400855,-0.7238482725897081,-0.6488758621038602,1.5042799999999994,-0.013267248538214926
2024-11-05,153587.19999999995,1.0,-0.5372542776497247,-0.7238482725897081,-0.6488758621038602,1.5358719999999995,0.0
2024-11-06,150715.19999999995,1.0,-0.2858903025446905,-0.7238482725897081,-0.6488758621038602,1.5071519999999996,-0.018699474956246243
2024-11-07,153802.59999999992,0.0,-0.7685901254622775,-0.7439510949357541,-0.6834277243392611,1.5380259999999992,0.0
2024-11-08,156171.99999999994,1.0,0.07192613295381034,-0.7439510949357541,-0.6834277243392611,1.5617199999999993,0.0
2024-11-11,156617.19999999992,1.0,-0.38891807197639816,-0.7439510949357541,-0.6834277243392611,1.5661719999999992,0.0
2024-11-12,153084.99999999994,1.0,-0.6715191017570666,-0.7439510949357541,-0.6834277243392611,1.5308499999999994,-0.022553078461369447
2024-11-13,153084.99999999994,1.0,0.14475497799995632,-0.7439510949357541,-0.6834277243392611,1.5308499999999994,-0.022553078461369447
2024-11-14,152933.39999999994,1.0,-0.45892830173834365,-0.7439510949357541,-0.6834277243392611,1.5293339999999993,-0.02352104366570207
2024-11-15,152023.79999999993,1.0,-0.1788446644662674,-0.7439510949357541,-0.6834277243392611,1.5202379999999993,-0.029328834891697686
2024-11-18,153236.59999999992,0.5,-0.6979540571762385,-0.7439510949357541,-0.6908617690069724,1.5323659999999992,-0.021585113257036936
2024-11-19,154070.19999999995,1.0,0.24943501730654644,-0.7439510949357541,-0.6908617690069724,1.5407019999999996,-0.016262581632157658
2024-11-20,154944.19999999995,1.0,0.5259461640787584,-0.7439510949357541,-0.6908617690069724,1.5494419999999995,-0.010682096219316706
2024-11-21,153999.59999999998,1.0,0.2230739907342379,-0.7439510949357541,-0.6908617690069724,1.5399959999999997,-0.016713362261615905
2024-11-22,151360.59999999998,1.0,0.22525229592895862,-0.7439510949357541,-0.6908617690069724,1.5136059999999998,-0.033563363410914926
2024-11-25,149324.79999999993,1.0,0.12196305497903115,-0.7439510949357541,-0.6908617690069724,1.4932479999999992,-0.0465619357260888
2024-11-26,148796.99999999994,1.0,-0.2738149767007636,-0.7439510949357541,-0.6908617690069724,1.4879699999999993,-0.04993193595594858
2024-11-27,152189.99999999994,1.0,-0.35244358708770707,-0.7439510949357541,-0.6908617690069724,1.5218999999999994,-0.02826764876399268
2024-11-28,151134.39999999997,1.0,-0.2123649510140449,-0.7439510949357541,-0.6908617690069724,1.5113439999999996,-0.035007649223712134
2024-11-29,150380.39999999997,1.0,-0.31775568590742975,-0.7439510949357541,-0.6908617690069724,1.5038039999999997,-0.0398219352663689
2024-12-02,151058.99999999994,1.0,-0.5037673512058107,-0.7439510949357541,-0.6908617690069724,1.5105899999999994,-0.035489077827977944
2024-12-03,152793.19999999995,1.0,-0.2614518203108858,-0.7439510949357541,-0.6908617690069724,1.5279319999999996,-0.024416219929866978
2024-12-04,152340.79999999993,1.0,-0.10056276571840445,-0.7439510949357541,-0.6908617690069724,1.5234079999999992,-0.027304791555461394
2024-12-05,153094.79999999993,1.0,0.12394460888823683,-0.7439510949357541,-0.6908617690069724,1.5309479999999993,-0.022490505512804404
